Date,Sales_Value,Sales_Qty
2017-05-31,866.58000183,20
2017-06-01,670.32000351,15
2017-06-02,721.8999938,17
2017-06-03,566.5400009,15
2017-06-04,1222.6600037,25
2017-06-05,1036.37999725,22
2017-06-06,921.4200095799999,23
2017-06-07,856.84001533,23
2017-06-08,1533.42001724,32
2017-06-09,1264.73000336,30
2017-06-10,1706.41000745,41
2017-06-11,1550.05000694,37
2017-06-12,1179.21999741,28
2017-06-13,1043.40000156,24
2017-06-14,696.0,15
2017-06-15,1446.06001281,30
2017-06-16,1106.89001462,28
2017-06-17,2140.16999818,51
2017-06-18,455.89000319,12
2017-06-19,1457.12999343,34
2017-06-20,832.9700012000001,20
2017-06-21,1636.17999253,39
2017-06-22,1135.44000625,23
2017-06-23,1149.230011,27
2017-06-24,1140.77999878,27
2017-06-25,1380.44000625,32
2017-06-26,2621.0499954,62
2017-06-27,966.90999978,22
2017-06-28,817.60001376,21
2017-06-29,1077.42000962,26
2017-06-30,2072.88999551,47
2017-07-01,693.0000076,18
2017-07-02,1813.49001118,44
2017-07-03,364.5,8
2017-07-04,1616.34999852,35
2017-07-05,1174.27000038,30
2017-07-06,1687.96999731,40
2017-07-07,1308.16999816,30
2017-07-08,1163.64999389,28
2017-07-09,727.74999623,18
2017-07-10,228.0,5
2017-07-11,1651.73000527,33
2017-07-12,789.4700012000001,18
2017-07-13,1560.52001189,39
2017-07-14,162.0,4
2017-07-15,1199.5299911,31
2017-07-16,1580.9300079,36
2017-07-17,1277.96999349,30
2017-07-18,1073.52000998,26
2017-07-19,950.9599914,22
2017-07-20,1091.3300018099999,26
2017-07-21,1631.94999695,38
2017-07-22,1387.9100036,33
2017-07-23,1628.81999195,40
2017-07-24,1252.1200027300001,29
2017-07-25,690.20999913,18
2017-07-26,487.98999977,11
2017-07-27,925.55999756,22
2017-07-28,1356.88001242,33
2017-07-29,645.9499969,16
2017-07-30,1248.2300033000001,31
2017-07-31,2565.4399946900003,60
2017-08-01,714.54000853,17
2017-08-02,1369.7399978600001,33
2017-08-03,2499.21001041,61
2017-08-04,2025.14001081,47
2017-08-05,1390.30000688,33
2017-08-06,1588.77000428,38
2017-08-07,808.9499969,19
2017-08-08,890.4699935,20
2017-08-09,1757.3800201,42
2017-08-10,1394.9300079,35
2017-08-11,1489.58000938,36
2017-08-12,905.1199989500001,23
2017-08-13,1025.81999969,23
2017-08-14,1433.25999828,32
2017-08-15,1724.68000227,39
2017-08-16,1366.51000971,33
2017-08-17,1311.6700134,32
2017-08-18,2000.66001886,42
2017-08-19,1610.61000441,35
2017-08-20,984.4899978,25
2017-08-21,2773.3800086300002,64
2017-08-22,1898.66000365,44
2017-08-23,1147.26000023,27
2017-08-24,831.5699996,19
2017-08-25,1425.4499969,32
2017-08-26,1481.20999908,34
2017-08-27,981.27999878,22
2017-08-28,1375.59999845,32
2017-08-29,1459.96000672,34
2017-08-30,1194.28000259,28
2017-08-31,1668.2200012,39
2017-09-01,2009.36000434,48
2017-09-02,853.0699921099999,21
2017-09-03,1124.25999441,28
2017-09-04,604.76000214,14
2017-09-05,1674.1100044300001,41
2017-09-06,740.5400009,18
2017-09-07,1717.5200004600001,40
2017-09-08,2038.93002316,50
2017-09-09,1621.6200065,40
2017-09-10,1225.7699908700001,29
2017-09-11,1739.05000296,41
2017-09-12,1488.84000395,36
2017-09-13,617.52999873,15
2017-09-14,889.7199935799999,21
2017-09-15,1201.9499969,28
2017-09-16,991.8000184,27
2017-09-17,1683.2500114,42
2017-09-18,595.81000513,16
2017-09-19,1393.30000307,34
2017-09-20,1355.42000579,31
2017-09-21,1453.1500015,36
2017-09-22,1349.4700012,31
2017-09-23,1611.88000485,37
2017-09-24,2329.90999988,53
2017-09-25,1347.49999997,32
2017-09-26,1429.8000106499999,36
2017-09-27,619.5,13
2017-09-28,541.95000456,14
2017-09-29,1422.3999938,34
2017-09-30,1193.18000413,28
2017-10-01,1799.30999751,41
